0.092142576908718187844726799085 0.278564795683216237520696267893 0.301119424272447977486422132642 0.539654849323996654852919618861 0.223222100758273866993874889886 0.158845657698412523473052715417 0.643051469336337166993189384812 0.061622271083298207905443177879 0.939621861502183075565142189589 0.581749466579039253844030099572 0.901067082674554153953749846551 0.000581659432458248026875935466 0.019777026980169476466642208834 0.934389342901135733221451573627 0.623891549375669152155410301930 0.364097573549692854477655146184 0.513158693984197111781497824268 0.863388702564818921736389256694 0.214081086702625045248282731336 0.904818430375761595385597502172 0.121167277588677291255692125560 0.323353784535679422695864104753 0.139762035759166680648490910244 0.383670023246288072193976859126 0.328434594242075550418746843206 0.782048281720893578849995719793 0.247201439318880056283944668394 0.936134321198510477302079380024 0.401251108049853533188411347510 0.102885855753968691317368211458  | 6.322351109265440527451573871076 6.662332708664179037327812693547 
0.357530190096121081033686550654 0.425657980857189865986356380745 0.797934270059748484982264926657 0.042142082796629898311380202358 0.083488897478942059038331535703 0.001163318864916496053751870932 0.843611675584649445269747047860 0.421977528330068851758483106096 0.247783098751338304310820603860 0.865869501491787096902896792017 0.281200290061094482219061774231 0.726777405129637843472778513387 0.709184908648117340312921896839 0.212015840079250006411371032300 0.588658167711440638569797556556 0.827205927600544566047346961568 0.266173315649660513493302005372 0.932703848099892374179376020038 0.250988234607130711317779514502 0.080604636225738990340516920696 0.594534562415165668269878551655 0.588076508278982390542921621090 0.124835395278243055372513481416 0.581383832119517385272899900883 0.666484596051528321858370418340 0.480630525623467752538431341236 0.258977341475818079175041930284 0.456165951845054595814588083158 0.222058781893357370940123018954 0.315233982113763078203305667557  | 6.455475825018310409575406083604 6.192461279405359952932030864758 
0.221073941006268315234706278716 0.813839172331959903594622574019 0.073752360010395978662245397572 0.300549176517944771624968325341 0.174289677544916310480971333163 0.291396750784340907713954038627 0.807761186900919470055271176534 0.345731175189695094651654017071 0.796685621775124586108063340362 0.097924257900032340984353140811 0.580454845884304737602121804230 0.612400467957688210418609742192 0.133476450476886054907765810640 0.310283867960595927115718950517 0.533090769309694900712770504470 0.198518389257436367323350623337 0.558378203639649295375591009361 0.894668222640924382105254153430 0.661949998190547228560376424866 0.301417756097425826311564378557 0.988224097843061977108902738109 0.479968369353455881487491296866 0.179192326156496162248288328556 0.787651873640205613114062543900 0.136456249089852765798980271938 0.611818808525229962391733806726 0.724181910049352506320019529085 0.741592906278685126686411877017 0.909199219934025748557360202540 0.709766568080575588339797832305  | 5.896874535098025837953628069954 4.848875943282500600162165937945 
0.035850488683729975214475871326 0.076246353140373757106829089025 0.451097476976213718202757263498 0.767945243591754755918543651205 0.700745444176789744616939970001 0.114376937171949633054168771196 0.575708458171231285405156086199 0.901731972118654079295652081782 0.055567398401745737857027052087 0.628687538343108198723996338231 0.707795112010011218117710996012 0.038035625458967992074121866608 0.589038236416583482757403089636 0.779186880128313164028952542139 0.606310464572103691160975813546 0.108108138925526509055430324224 0.945643069121746893124225152860 0.793731958479311772158837356983 0.054665787526298359466636611614 0.756448615574115246218411812151 0.517384435197132952488630053267 0.546966731911028847257227880618 0.512292213812781782600325186650 0.279383493430033102988829796232 0.144827587865894558127877189690 0.362741695355746185391865310521 0.305807116418641222743701746367 0.599803732341155027008028355340 0.059912740372966677426802561968 0.715688292613109622308797952428  | 6.480236346070306296951457625255 6.339727251459117418619371164823 
0.906029214782265390759619094752 0.290163776787949356794626964984 0.167998083432016387384067002131 0.390129145890021122866642144800 0.542419220425336745527999937622 0.023362231541104727661206652556 0.354289570348572890878813268500 0.703973403388492235954743136972 0.424982630384168391657340180245 0.252875320135689474199125470477 0.764646245160337523216753652378 0.542122671125413457815511719673 0.607284210664248869093739813252 0.544969140523310580093152566405 0.470839662645929024620272684842 0.933001637442427034230263416248 0.666900112343714379647963141906 0.508268380210172510125232747669 0.991628661223958207671103082248 0.249077113169483776999868496205 0.418374793630711283576317782718 0.141789173937530099678383521677 0.849286479561059071130557640572 0.994078275467465966030999879877 0.129821273901464584454856776574 0.786082576352424400312202124042 0.283099393544197330818690261367 0.377816097701733633051901506406 0.158326223751452999088940032379 0.091014705630844905392962118640  | 6.662260470258907218976673902944 5.154780743030643819224678736646 
0.221418887822658394526342817699 0.197758568730161843340908944811 0.630584768017577346199686871842 0.375812218207418724524870867754 0.943148866849673694900957343634 0.495912954333554534258610146935 0.981754025752334613663663276384 0.234217739605002583935799975734 0.135470801926174666540703128703 0.175106501483099474825166907976 0.278742956778032513476262010954 0.285463578269139262033604609314 0.805588674356814582466768115410 0.338073821943403962642094029434 0.375595261259602852810246531590 0.697680252349969776126670240046 0.518213938345315816569325306773 0.149562219528568518533973019657 0.358745011513470157815675065649 0.079642301811548854573175049154 0.927991018716907589691800239962 0.441477508589702027919088322960 0.968898034742121772033840443328 0.494269404790451227782455134729 0.708270646052103547418710149941 0.659579008770372010594940093142 0.792185865224597662859196134377 0.446980279040347427965684801165 0.046506266091782211269389790687 0.041608205788770113997543376172  | 7.185075427740383879893215635093 5.520961480488795203314111859072 
0.120071830743570306943013292766 0.568502601462317569414040008269 0.249876128901068916832173272269 0.974132363357656960722863459523 0.479182666891198261183149043063 0.181205780833860741196872368164 0.801695536307434286626971697842 0.206895318579906617451058536972 0.095244401386326171810026153253 0.235321385092457258103593176202 0.148686173998398563078637835133 0.358706160681603991591259728011 0.632883649710488049855428016599 0.169434811357934922426693447051 0.490383774913803693884517542756 0.700311665347828071759295198717 0.880388444818937299096717197244 0.499808870677014738248544745147 0.421550627849361037036146626633 0.126503567582052389717262030899 0.490913528319599667959494126990 0.930835818661386205086216705240 0.111819957659670787819550241693 0.049406499842074791395418742468 0.101347057079088087583329524932 0.629255967267844273926868936542 0.380708639116508429367513599573 0.401679854849761763802007408231 0.463966199958475433717808300571 0.314707173499693793061737778771  | 7.589780910300158112136159616057 5.829061806201689677209287765436 
0.180058489444900327036691578542 0.027322421025095966484741438762 0.040226400539848494730676975450 0.939785116390642216721573731775 0.130056782779633950397624175821 0.926757417587535270442344881303 0.636153862998879660040074668359 0.847690047029600268757576486678 0.675283595911774781050951332873 0.817291807531032477029953042802 0.018405067668301078320780561626 0.728011591679207481497826393024 0.232241443931417768098413034750 0.588728773491949186613680922164 0.997155200055521384605583534722 0.329657550930031240099538081267 0.919491534900046980638421700860 0.392922347711363140199125609797 0.079014678784259273491841213399 0.278870369653863581227426493570 0.390506010374835899057188726147 0.983014079081871994247876500594 0.731799092592088418207652011915 0.861549716343869786960851797630 0.092749409718474340458271854004 0.528276200922469074683363032818 0.310091012510426700110599540494 0.844075580578023010325239283702 0.552425249303662990740804161760 0.453172540252796074433661033254  | 6.436469854610282759210804215400 5.801169508353922310561756603420 
0.165541673308554626586897029483 0.359205271550306348693482050294 0.419960805474551390759074820380 0.418029577561424781073640133400 0.130281106330097484757857273507 0.630694569002396510093433334987 0.400642205779070281757014981849 0.580706037865985735813012524886 0.493228574858282309278934008034 0.370654114417796831659757117450 0.960896909918890318458295496384 0.106886522965651598049419135350 0.342535949065101763544305413234 0.847633197928188808489835537330 0.100407517944763768902305400843 0.947821739579514210838340204646 0.380020865067582369611898229778 0.187856783498205004434566944838 0.008597647360613747125057670928 0.100979766345375199243505903723 0.070617626606081729256914059079 0.557604274271738753476768124528 0.911540950654812442977004138811 0.861534633246897718628076745517 0.014516816136345700449794549058 0.668117149474789617791259388468 0.620265595065297103971602155070 0.521755538829217435647933598375 0.999775676449536465639766902314 0.296062848585138760348911546316  | 6.450167535618637870697966718581 6.091152325793215638327637861948 
0.055447825132893924227062143473 0.354461472171317959478642478643 0.304629481493977949391194215423 0.856394897612142158571657546418 0.911518544702649480271361426276 0.385475642614105717953520979790 0.384608246003228959608577497420 0.488321255547185417711375521321 0.049333460476007173767243330076 0.949636685862448870487639851490 0.731634751401841976203854756022 0.384324700350749393074067938869 0.978034912438884074248335309676 0.208252743047781851970512434491 0.832901736103097145580420601618 0.071473128427059551270872361783 0.870264459345190699579575266398 0.847032900207524086511057248572 0.424632260243684722667012465536 0.908010605857171970711760877748 0.788335473681209264462665942119 0.844299904128486544685472381389 0.256362400718524230391892615444 0.125781505450801689427464680193 0.110093848175660702359834886011 0.004743799378988389214839571650 0.115331323980573441367880604957 0.561634679949282622501982586982 0.218762561627448004486495847232 0.245218926388290792139912355196  | 7.740097137970155749542300327448 6.364228725059627223004099505488 
